-46.59693522605812, 109.44570740684867
-45.209651900455356, 109.44802674092352
-43.5552558437339, 109.4551831157878
-42.168315840361174, 109.45831879787147
-40.77346415625652, 109.45857819588855
-39.382549240486696, 109.46036347560585
-37.99533076432999, 109.46468170871958
-36.597755385097116, 109.47261628322303
-34.97488398809219, 109.47216614987701
-33.33071513322648, 109.47353181196377
-31.939432098413818, 109.47680481756106
-30.273315383063164, 109.48509797314182
-28.604673339345027, 109.4842968871817
-27.211563065007795, 109.48484619986266
-25.543600035540294, 109.48794373637065
-24.14957804919686, 109.4941464336589
-22.474805785983335, 109.49548157770187
-21.08881373697659, 109.49692353326827
-19.44076533417683, 109.50167664280161
-18.04261965904152, 109.50559052405879
-16.650400115118828, 109.50578889064491
-14.981590225186665, 109.50832184730098
-13.311777069233358, 109.51481446437538
-11.923046065552626, 109.51350983697921
-10.272993041027803, 109.51358613325283
-8.884363129094709, 109.51584443170577
-7.493636085826438, 109.52154358942062
-6.104821159678977, 109.52242097072303
-4.707211449509487, 109.52279481152073
-3.31905098160496, 109.52525147749111
-1.6527494930196553, 109.53251465922222
0.026582764519844204, 109.53438386088237
1.6738207804155536, 109.53977784188464
3.0626888729748316, 109.53234681114554
4.732976481958758, 109.5097180288285
6.128072784573305, 109.4374829204753
7.5005684361676686, 109.17129334481433
8.834390686417464, 108.89376648887992
10.04874996910803, 108.4814663794823
10.251153990684543, 107.91595276724547
10.231658981065266, 107.61466035060585
10.174922988575418, 107.3214474581182
10.698658035078552, 106.52268800325692
11.359182403015438, 105.21787842735648
11.860271499841474, 103.86558350594714
12.172141121525783, 102.46578797558323
12.431707427429501, 100.77522096177563
12.447771119012032, 99.06347474176437
12.297517821949441, 97.63005646876991
11.90542034903774, 96.21510896040127
11.158020066272002, 94.61083039501682
10.29042343905894, 93.4047680767253
9.246832893870305, 92.34855469642207
7.788661525992211, 91.30480012111366
7.600755737745203, 91.1806393568404
7.586674736870918, 91.16518219886348
7.57247786357766, 91.14927491359413
7.560808228328824, 91.13576325401664
7.546643779031001, 91.12373932963237
7.551828907104209, 91.12804993893951
7.5694199074059725, 91.15822419477627
8.92164235044038, 94.54539307765663
9.56904606585158, 95.4496060279198
6.613944099575747, 94.0731411841698
3.0260346390423365, 94.74731263145804
1.4338818058022298, 94.72376069100574
0.445910262002144, 94.70362672023475
-0.9514829647378065, 94.69322785269469
-2.621298505750019, 94.70184144144878
-4.269203141040634, 94.71459015738219
-5.6500353358569555, 94.7355328463018
-7.330737067910377, 94.77153596328571
-8.719172431679908, 94.80830964073539
-10.101909591874573, 94.82918366789818
-11.777015639701858, 94.85411652782932
-13.442442848405335, 94.87675294233486
-15.08972735638963, 94.8949337862432
-16.48608584696194, 94.90469178091735
-17.880447342351545, 94.91031464654952
-19.550544692145195, 94.91085633216426
-20.941804839472752, 94.90472992742434
-22.6105060109403, 94.90108308149502
-24.258949233510066, 94.89880952145904
-25.65186305315001, 94.89363679056987
