-107.17	17.093	0.052663
-107.77	17.078	0.052663
-108.36	17.033	0.052663
-108.94	16.958	0.052663
-109.52	16.855	0.052663
-110.08	16.724	0.052663
-110.64	16.566	0.052663
-111.18	16.382	0.052663
-111.71	16.172	0.052663
-112.23	15.937	0.052663
-112.73	15.678	0.052663
-113.22	15.396	0.052663
-113.7	15.091	0.052663
-114.15	14.764	0.052663
-114.6	14.416	0.052663
-115.02	14.048	0.052663
-115.43	13.66	0.052663
-115.81	13.253	0.052663
-116.18	12.828	0.052663
-116.53	12.385	0.052663
-116.85	11.926	0.052663
-117.16	11.45	0.052663
-117.44	10.96	0.052663
-117.7	10.455	0.052663
-117.93	9.9358	0.052663
-118.14	9.4039	0.052663
-118.32	8.8597	0.052663
-118.48	8.304	0.052663
-118.61	7.7375	0.052663
-118.71	7.1609	0.052663
-118.79	6.575	0.052663
-118.83	5.9805	0.052663
-118.85	5.3781	0.052663
-118.85	2.3507	0.052663
-118.85	-7.1293	0.052663
-118.85	-30.433	0.052663
-118.85	-30.64	0.052663
-118.87	-30.854	0.052663
-118.9	-31.073	0.052663
-118.93	-31.296	0.052663
-118.98	-31.522	0.052663
-119.03	-31.751	0.052663
-119.17	-32.213	0.052663
-119.34	-32.676	0.052663
-119.54	-33.132	0.052663
-119.77	-33.577	0.052663
-120.03	-34.002	0.052663
-120.17	-34.205	0.052663
-120.31	-34.401	0.052663
-120.46	-34.589	0.052663
-120.62	-34.768	0.052663
-120.78	-34.938	0.052663
-120.95	-35.097	0.052663
-121.12	-35.245	0.052663
-121.3	-35.381	0.052663
-121.48	-35.504	0.052663
-121.66	-35.613	0.052663
-121.76	-35.662	0.052663
-121.85	-35.707	0.052663
-121.95	-35.749	0.052663
-122.04	-35.787	0.052663
-122.14	-35.82	0.052663
-122.24	-35.85	0.052663
-122.34	-35.875	0.052663
-122.44	-35.896	0.052663
-122.54	-35.912	0.052663
-122.64	-35.924	0.052663
-122.74	-35.931	0.052663
-122.84	-35.933	0.052663
-127.04	-35.933	0.052663
-137.25	-36.353	0.052663
-143.26	-36.353	0.052663
-143.48	-36.347	0.052663
-143.71	-36.33	0.052663
-143.93	-36.301	0.052663
-144.15	-36.261	0.052663
-144.36	-36.211	0.052663
-144.57	-36.15	0.052663
-144.77	-36.079	0.052663
-144.97	-35.998	0.052663
-145.17	-35.908	0.052663
-145.36	-35.808	0.052663
-145.55	-35.7	0.052663
-145.73	-35.582	0.052663
-145.9	-35.457	0.052663
-146.07	-35.323	0.052663
-146.23	-35.181	0.052663
-146.38	-35.032	0.052663
-146.53	-34.875	0.052663
-146.67	-34.711	0.052663
-146.8	-34.541	0.052663
-146.92	-34.364	0.052663
-147.03	-34.181	0.052663
-147.14	-33.993	0.052663
-147.24	-33.798	0.052663
-147.33	-33.599	0.052663
-147.41	-33.394	0.052663
-147.48	-33.185	0.052663
-147.54	-32.971	0.052663
-147.59	-32.753	0.052663
-147.62	-32.531	0.052663
-147.65	-32.305	0.052663
-147.67	-32.077	0.052663
-147.68	-31.845	0.052663
-147.68	10.991	0.052663
-147.68	10.991	0.052663
-147.69	21.652	0.052663
-147.7	26.056	0.052663
-147.7	26.388	0.052663
-147.7	26.72	0.052663
-147.7	27.051	0.052663
-147.7	27.383	0.052663
-147.7	27.715	0.052663
-147.7	28.046	0.052663
-147.7	28.378	0.052663
-147.71	28.71	0.052663
-147.71	29.041	0.052663
-147.71	29.373	0.052663
-147.71	29.705	0.052663
-147.71	30.036	0.052663
-147.71	30.368	0.052663
-147.71	30.7	0.052663
-147.71	31.032	0.052663
-147.71	31.363	0.052663
-147.71	31.695	0.052663
-147.71	32.027	0.052663
-147.71	32.358	0.052663
-147.71	32.69	0.052663
-147.71	33.022	0.052663
-147.71	33.353	0.052663
-147.71	33.685	0.052663
-147.71	34.017	0.052663
-147.72	34.348	0.052663
-147.72	34.68	0.052663
-147.72	35.012	0.052663
-147.72	35.343	0.052663
-147.72	35.675	0.052663
-147.72	36.007	0.052663
-147.72	36.339	0.052663
-147.72	36.67	0.052663
-147.72	37.002	0.052663
-147.72	37.34	0.052663
-147.72	37.677	0.052663
-147.72	38.015	0.052663
-147.72	38.353	0.052663
-147.72	38.69	0.052663
-147.72	39.028	0.052663
-147.72	39.366	0.052663
-147.72	39.703	0.052663
-147.72	40.041	0.052663
-147.72	40.379	0.052663
-147.72	40.717	0.052663
-147.72	41.054	0.052663
-147.72	41.392	0.052663
-147.72	41.73	0.052663
-147.72	42.067	0.052663
-147.72	42.405	0.052663
-147.72	42.743	0.052663
-147.72	43.08	0.052663
-147.72	43.418	0.052663
-147.72	43.756	0.052663
-147.72	44.094	0.052663
-147.72	44.431	0.052663
-147.72	44.769	0.052663
-147.72	45.107	0.052663
-147.72	45.444	0.052663
-147.72	45.782	0.052663
-147.72	46.12	0.052663
-147.72	46.457	0.052663
-147.72	46.795	0.052663
-147.72	47.133	0.052663
-147.72	47.47	0.052663
-147.72	47.808	0.052663
-147.72	48.146	0.052663
-147.72	48.484	0.052663
-147.72	48.821	0.052663
-147.72	49.159	0.052663
-147.72	49.497	0.052663
-147.72	49.834	0.052663
-147.72	50.172	0.052663
-147.72	50.51	0.052663
-147.72	50.847	0.052663
-147.72	51.185	0.052663
-147.72	51.523	0.052663
-147.72	51.861	0.052663
-147.72	52.198	0.052663
-147.72	52.536	0.052663
-147.72	52.874	0.052663
-147.72	53.211	0.052663
-147.72	53.549	0.052663
-147.72	53.887	0.052663
-147.72	54.224	0.052663
-147.72	54.562	0.052663
-147.72	54.9	0.052663
-147.72	55.237	0.052663
-147.72	55.575	0.052663
-147.72	55.913	0.052663
-147.72	56.251	0.052663
